T,X,Y,Z
1.6909469707491875e+05,-1.3103441002788358e+09,5.2618708999355686e+08,0.0000000000000000e+00
1.6909969721381151e+05,-1.3103743607544229e+09,5.2619032925360477e+08,0.0000000000000000e+00
1.6910469735270427e+05,-1.3104046207886586e+09,5.2619356833642548e+08,0.0000000000000000e+00
1.6910969749159698e+05,-1.3104348803815658e+09,5.2619680724202961e+08,0.0000000000000000e+00
1.6911469763048974e+05,-1.3104651395331545e+09,5.2620004597042584e+08,0.0000000000000000e+00
1.6911969776938250e+05,-1.3104953982434473e+09,5.2620328452162540e+08,0.0000000000000000e+00
1.6912469790827524e+05,-1.3105256565124595e+09,5.2620652289563745e+08,0.0000000000000000e+00
1.6912969804716797e+05,-1.3105559143402109e+09,5.2620976109247237e+08,0.0000000000000000e+00
1.6913469818606073e+05,-1.3105861717267163e+09,5.2621299911214018e+08,0.0000000000000000e+00
1.6913969832495350e+05,-1.3106164286719906e+09,5.2621623695464969e+08,0.0000000000000000e+00
1.6914469846384620e+05,-1.3106466851760569e+09,5.2621947462001258e+08,0.0000000000000000e+00
1.6914969860273896e+05,-1.3106769412389250e+09,5.2622271210823697e+08,0.0000000000000000e+00
1.6915469874163173e+05,-1.3107071968606203e+09,5.2622594941933429e+08,0.0000000000000000e+00
1.6915969888052446e+05,-1.3107374520411544e+09,5.2622918655331373e+08,0.0000000000000000e+00
1.6916469901941720e+05,-1.3107677067805455e+09,5.2623242351018488e+08,0.0000000000000000e+00
1.6916969915830996e+05,-1.3107979610788133e+09,5.2623566028995836e+08,0.0000000000000000e+00
1.6917469929720272e+05,-1.3108282149359744e+09,5.2623889689264435e+08,0.0000000000000000e+00
1.6917969943609546e+05,-1.3108584683520446e+09,5.2624213331825167e+08,0.0000000000000000e+00
1.6918469957498819e+05,-1.3108887213270400e+09,5.2624536956679124e+08,0.0000000000000000e+00
1.6918969971388095e+05,-1.3109189738609788e+09,5.2624860563827211e+08,0.0000000000000000e+00
1.6919469985277372e+05,-1.3109492259538829e+09,5.2625184153270525e+08,0.0000000000000000e+00
1.6919969999166642e+05,-1.3109794776057618e+09,5.2625507725009930e+08,0.0000000000000000e+00
1.6920470013055918e+05,-1.3110097288166387e+09,5.2625831279046613e+08,0.0000000000000000e+00
1.6920970026945195e+05,-1.3110399795865271e+09,5.2626154815381336e+08,0.0000000000000000e+00
1.6921470040834468e+05,-1.3110702299154494e+09,5.2626478334015268e+08,0.0000000000000000e+00
1.6921970054723741e+05,-1.3111004798034132e+09,5.2626801834949231e+08,0.0000000000000000e+00
1.6922470068613018e+05,-1.3111307292504480e+09,5.2627125318184435e+08,0.0000000000000000e+00
1.6922970082502294e+05,-1.3111609782565596e+09,5.2627448783721626e+08,0.0000000000000000e+00
1.6923470096391567e+05,-1.3111912268217759e+09,5.2627772231562018e+08,0.0000000000000000e+00
1.6923970110280841e+05,-1.3112214749461033e+09,5.2628095661706418e+08,0.0000000000000000e+00
1.6924470124170117e+05,-1.3112517226295705e+09,5.2628419074156064e+08,0.0000000000000000e+00
1.6924970138059394e+05,-1.3112819698721838e+09,5.2628742468911630e+08,0.0000000000000000e+00
1.6925470151948664e+05,-1.3113122166739666e+09,5.2629065845974338e+08,0.0000000000000000e+00
1.6925970165837940e+05,-1.3113424630349360e+09,5.2629389205345094e+08,0.0000000000000000e+00
1.6926470179727217e+05,-1.3113727089551055e+09,5.2629712547024876e+08,0.0000000000000000e+00
1.6926970193616490e+05,-1.3114029544344974e+09,5.2630035871014720e+08,0.0000000000000000e+00
1.6927470207505763e+05,-1.3114331994731262e+09,5.2630359177315599e+08,0.0000000000000000e+00
1.6927970221395040e+05,-1.3114634440710084e+09,5.2630682465928513e+08,0.0000000000000000e+00
1.6928470235284316e+05,-1.3114936882281637e+09,5.2631005736854452e+08,0.0000000000000000e+00
1.6928970249173586e+05,-1.3115239319446058e+09,5.2631328990094316e+08,0.0000000000000000e+00
1.6929470263062863e+05,-1.3115541752203543e+09,5.2631652225649238e+08,0.0000000000000000e+00
1.6929970276952139e+05,-1.3115844180554271e+09,5.2631975443520141e+08,0.0000000000000000e+00
1.6930470290841415e+05,-1.3116146604498413e+09,5.2632298643708068e+08,0.0000000000000000e+00
1.6930970304730686e+05,-1.3116449024036117e+09,5.2632621826213866e+08,0.0000000000000000e+00
1.6931470318619962e+05,-1.3116751439167564e+09,5.2632944991038644e+08,0.0000000000000000e+00
1.6931970332509239e+05,-1.3117053849892943e+09,5.2633268138183373e+08,0.0000000000000000e+00
1.6932470346398512e+05,-1.3117356256212409e+09,5.2633591267649025e+08,0.0000000000000000e+00
1.6932970360287785e+05,-1.3117658658126152e+09,5.2633914379436660e+08,0.0000000000000000e+00
1.6933470374177062e+05,-1.3117961055634315e+09,5.2634237473547131e+08,0.0000000000000000e+00
1.6933970388066338e+05,-1.3118263448737113e+09,5.2634560549981576e+08,0.0000000000000000e+00
1.6934470401955608e+05,-1.3118565837434673e+09,5.2634883608740896e+08,0.0000000000000000e+00
1.6934970415844885e+05,-1.3118868221727202e+09,5.2635206649826086e+08,0.0000000000000000e+00
1.6935470429734161e+05,-1.3119170601614857e+09,5.2635529673238146e+08,0.0000000000000000e+00
1.6935970443623434e+05,-1.3119472977097788e+09,5.2635852678978062e+08,0.0000000000000000e+00
1.6936470457512708e+05,-1.3119775348176227e+09,5.2636175667046875e+08,0.0000000000000000e+00
1.6936970471401984e+05,-1.3120077714850264e+09,5.2636498637445444e+08,0.0000000000000000e+00
1.6937470485291260e+05,-1.3120380077120166e+09,5.2636821590174943e+08,0.0000000000000000e+00
1.6937970499180534e+05,-1.3120682434986029e+09,5.2637144525236207e+08,0.0000000000000000e+00
1.6938470513069807e+05,-1.3120984788448043e+09,5.2637467442630303e+08,0.0000000000000000e+00
1.6938970526959084e+05,-1.3121287137506382e+09,5.2637790342358136e+08,0.0000000000000000e+00
1.6939470540848360e+05,-1.3121589482161236e+09,5.2638113224420756e+08,0.0000000000000000e+00
1.6939970554737630e+05,-1.3121891822412748e+09,5.2638436088819164e+08,0.0000000000000000e+00
1.6940470568626907e+05,-1.3122194158261127e+09,5.2638758935554373e+08,0.0000000000000000e+00
1.6940970582516183e+05,-1.3122496489706514e+09,5.2639081764627272e+08,0.0000000000000000e+00
1.6941470596405456e+05,-1.3122798816749129e+09,5.2639404576039010e+08,0.0000000000000000e+00
1.6941970610294730e+05,-1.3123101139389057e+09,5.2639727369790339e+08,0.0000000000000000e+00
1.6942470624184006e+05,-1.3123403457626536e+09,5.2640050145882487e+08,0.0000000000000000e+00
1.6942970638073282e+05,-1.3123705771461709e+09,5.2640372904316252e+08,0.0000000000000000e+00
1.6943470651962553e+05,-1.3124008080894783e+09,5.2640695645092756e+08,0.0000000000000000e+00
1.6943970665851829e+05,-1.3124310385925901e+09,5.2641018368212962e+08,0.0000000000000000e+00
1.6944470679741105e+05,-1.3124612686555209e+09,5.2641341073677748e+08,0.0000000000000000e+00
1.6944970693630382e+05,-1.3124914982782934e+09,5.2641663761488223e+08,0.0000000000000000e+00
1.6945470707519652e+05,-1.3125217274609249e+09,5.2641986431645370e+08,0.0000000000000000e+00
1.6945970721408929e+05,-1.3125519562034295e+09,5.2642309084150171e+08,0.0000000000000000e+00
1.6946470735298205e+05,-1.3125821845058208e+09,5.2642631719003522e+08,0.0000000000000000e+00
1.6946970749187478e+05,-1.3126124123681226e+09,5.2642954336206490e+08,0.0000000000000000e+00
1.6947470763076752e+05,-1.3126426397903509e+09,5.2643276935760093e+08,0.0000000000000000e+00
1.6947970776966028e+05,-1.3126728667725189e+09,5.2643599517665178e+08,0.0000000000000000e+00
1.6948470790855304e+05,-1.3127030933146474e+09,5.2643922081922877e+08,0.0000000000000000e+00
1.6948970804744575e+05,-1.3127333194167542e+09,5.2644244628534162e+08,0.0000000000000000e+00
1.6949470818633851e+05,-1.3127635450788524e+09,5.2644567157499921e+08,0.0000000000000000e+00
1.6949970832523127e+05,-1.3127937703009641e+09,5.2644889668821228e+08,0.0000000000000000e+00
1.6950470846412404e+05,-1.3128239950831029e+09,5.2645212162499058e+08,0.0000000000000000e+00
1.6950970860301674e+05,-1.3128542194252899e+09,5.2645534638534427e+08,0.0000000000000000e+00
1.6951470874190950e+05,-1.3128844433275375e+09,5.2645857096928233e+08,0.0000000000000000e+00
1.6951970888080227e+05,-1.3129146667898643e+09,5.2646179537681502e+08,0.0000000000000000e+00
1.6952470901969500e+05,-1.3129448898122873e+09,5.2646501960795248e+08,0.0000000000000000e+00
1.6952970915858774e+05,-1.3129751123948271e+09,5.2646824366270447e+08,0.0000000000000000e+00
1.6953470929748050e+05,-1.3130053345374944e+09,5.2647146754108030e+08,0.0000000000000000e+00
1.6953970943637326e+05,-1.3130355562403140e+09,5.2647469124309069e+08,0.0000000000000000e+00
1.6954470957526597e+05,-1.3130657775032971e+09,5.2647791476874471e+08,0.0000000000000000e+00
1.6954970971415873e+05,-1.3130959983264635e+09,5.2648113811805320e+08,0.0000000000000000e+00
1.6955470985305149e+05,-1.3131262187098296e+09,5.2648436129102516e+08,0.0000000000000000e+00
1.6955970999194423e+05,-1.3131564386534145e+09,5.2648758428767079e+08,0.0000000000000000e+00
1.6956471013083696e+05,-1.3131866581572289e+09,5.2649080710799921e+08,0.0000000000000000e+00
1.6956971026972972e+05,-1.3132168772213006e+09,5.2649402975202167e+08,0.0000000000000000e+00
1.6957471040862249e+05,-1.3132470958456371e+09,5.2649725221974707e+08,0.0000000000000000e+00
1.6957971054751519e+05,-1.3132773140302587e+09,5.2650047451118505e+08,0.0000000000000000e+00
1.6958471068640795e+05,-1.3133075317751849e+09,5.2650369662634647e+08,0.0000000000000000e+00
1.6958971082530072e+05,-1.3133377490804310e+09,5.2650691856524044e+08,0.0000000000000000e+00
1.6959471096419348e+05,-1.3133679659460149e+09,5.2651014032787710e+08,0.0000000000000000e+00
1.6959971110308619e+05,-1.3133981823719528e+09,5.2651336191426647e+08,0.0000000000000000e+00
1.6960471124197895e+05,-1.3134283983582616e+09,5.2651658332441747e+08,0.0000000000000000e+00
1.6960971138087171e+05,-1.3134586139049580e+09,5.2651980455834067e+08,0.0000000000000000e+00
1.6961471151976445e+05,-1.3134888290120611e+09,5.2652302561604559e+08,0.0000000000000000e+00
1.6961971165865718e+05,-1.3135190436795886e+09,5.2652624649754304e+08,0.0000000000000000e+00
1.6962471179754994e+05,-1.3135492579075530e+09,5.2652946720284176e+08,0.0000000000000000e+00
1.6962971193644271e+05,-1.3135794716959758e+09,5.2653268773195231e+08,0.0000000000000000e+00
1.6963471207533541e+05,-1.3136096850448728e+09,5.2653590808488345e+08,0.0000000000000000e+00
1.6963971221422817e+05,-1.3136398979542649e+09,5.2653912826164693e+08,0.0000000000000000e+00
1.6964471235312094e+05,-1.3136701104241607e+09,5.2654234826225054e+08,0.0000000000000000e+00
1.6964971249201370e+05,-1.3137003224545820e+09,5.2654556808670473e+08,0.0000000000000000e+00
1.6965471263090640e+05,-1.3137305340455470e+09,5.2654878773501992e+08,0.0000000000000000e+00
1.6965971276979917e+05,-1.3137607451970739e+09,5.2655200720720643e+08,0.0000000000000000e+00
1.6966471290869193e+05,-1.3137909559091768e+09,5.2655522650327289e+08,0.0000000000000000e+00
1.6966971304758466e+05,-1.3138211661818736e+09,5.2655844562322950e+08,0.0000000000000000e+00
1.6967471318647740e+05,-1.3138513760151825e+09,5.2656166456708592e+08,0.0000000000000000e+00
1.6967971332537016e+05,-1.3138815854091194e+09,5.2656488333485252e+08,0.0000000000000000e+00
1.6968471346426292e+05,-1.3139117943637021e+09,5.2656810192653906e+08,0.0000000000000000e+00
1.6968971360315563e+05,-1.3139420028789475e+09,5.2657132034215504e+08,0.0000000000000000e+00
1.6969471374204839e+05,-1.3139722109548681e+09,5.2657453858170950e+08,0.0000000000000000e+00
1.6969971388094116e+05,-1.3140024185914931e+09,5.2657775664521450e+08,0.0000000000000000e+00
1.6970471401983389e+05,-1.3140326257888267e+09,5.2658097453267789e+08,0.0000000000000000e+00
1.6970971415872662e+05,-1.3140628325468955e+09,5.2658419224411088e+08,0.0000000000000000e+00
1.6971471429761939e+05,-1.3140930388657088e+09,5.2658740977952164e+08,0.0000000000000000e+00
1.6971971443651215e+05,-1.3141232447452924e+09,5.2659062713892198e+08,0.0000000000000000e+00
1.6972471457540488e+05,-1.3141534501856527e+09,5.2659384432231987e+08,0.0000000000000000e+00
1.6972971471429762e+05,-1.3141836551868174e+09,5.2659706132972670e+08,0.0000000000000000e+00
1.6973471485319038e+05,-1.3142138597487974e+09,5.2660027816115087e+08,0.0000000000000000e+00
1.6973971499208314e+05,-1.3142440638716111e+09,5.2660349481660324e+08,0.0000000000000000e+00
1.6974471513097585e+05,-1.3142742675552757e+09,5.2660671129609364e+08,0.0000000000000000e+00
1.6974971526986861e+05,-1.3143044707998097e+09,5.2660992759963161e+08,0.0000000000000000e+00
1.6975471540876137e+05,-1.3143346736052258e+09,5.2661314372722596e+08,0.0000000000000000e+00
1.6975971554765411e+05,-1.3143648759715486e+09,5.2661635967888856e+08,0.0000000000000000e+00
1.6976471568654684e+05,-1.3143950778987870e+09,5.2661957545462728e+08,0.0000000000000000e+00
1.6976971582543961e+05,-1.3144252793869634e+09,5.2662279105445361e+08,0.0000000000000000e+00
1.6977471596433237e+05,-1.3144554804360917e+09,5.2662600647837549e+08,0.0000000000000000e+00
1.6977971610322507e+05,-1.3144856810461919e+09,5.2662922172640485e+08,0.0000000000000000e+00
1.6978471624211784e+05,-1.3145158812172811e+09,5.2663243679855031e+08,0.0000000000000000e+00
1.6978971638101060e+05,-1.3145460809493723e+09,5.2663565169482106e+08,0.0000000000000000e+00
1.6979471651990336e+05,-1.3145762802424884e+09,5.2663886641522872e+08,0.0000000000000000e+00
1.6979971665879607e+05,-1.3146064790966442e+09,5.2664208095978165e+08,0.0000000000000000e+00
1.6980471679768883e+05,-1.3146366775118546e+09,5.2664529532849008e+08,0.0000000000000000e+00
1.6980971693658159e+05,-1.3146668754881370e+09,5.2664850952136397e+08,0.0000000000000000e+00
1.6981471707547433e+05,-1.3146970730255136e+09,5.2665172353841352e+08,0.0000000000000000e+00
1.6981971721436706e+05,-1.3147272701239953e+09,5.2665493737964749e+08,0.0000000000000000e+00
1.6982471735325982e+05,-1.3147574667836013e+09,5.2665815104507619e+08,0.0000000000000000e+00
1.6982971749215259e+05,-1.3147876630043480e+09,5.2666136453470951e+08,0.0000000000000000e+00
1.6983471763104529e+05,-1.3148178587862551e+09,5.2666457784855771e+08,0.0000000000000000e+00
1.6983971776993806e+05,-1.3148480541293380e+09,5.2666779098662955e+08,0.0000000000000000e+00
1.6984471790883082e+05,-1.3148782490336146e+09,5.2667100394893599e+08,0.0000000000000000e+00
1.6984971804772358e+05,-1.3149084434990983e+09,5.2667421673548573e+08,0.0000000000000000e+00
1.6985471818661629e+05,-1.3149386375258117e+09,5.2667742934628892e+08,0.0000000000000000e+00
1.6985971832550905e+05,-1.3149688311137705e+09,5.2668064178135639e+08,0.0000000000000000e+00
1.6986471846440181e+05,-1.3149990242629859e+09,5.2668385404069597e+08,0.0000000000000000e+00
1.6986971860329455e+05,-1.3150292169734814e+09,5.2668706612431931e+08,0.0000000000000000e+00
1.6987471874218728e+05,-1.3150594092452736e+09,5.2669027803223556e+08,0.0000000000000000e+00
1.6987971888108004e+05,-1.3150896010783775e+09,5.2669348976445407e+08,0.0000000000000000e+00
1.6988471901997281e+05,-1.3151197924728127e+09,5.2669670132098567e+08,0.0000000000000000e+00
1.6988971915886551e+05,-1.3151499834285917e+09,5.2669991270183891e+08,0.0000000000000000e+00
1.6989471929775827e+05,-1.3151801739457371e+09,5.2670312390702426e+08,0.0000000000000000e+00
1.6989971943665104e+05,-1.3152103640242643e+09,5.2670633493655258e+08,0.0000000000000000e+00
1.6990471957554377e+05,-1.3152405536641867e+09,5.2670954579043108e+08,0.0000000000000000e+00
1.6990971971443651e+05,-1.3152707428655233e+09,5.2671275646867174e+08,0.0000000000000000e+00
1.6991471985332927e+05,-1.3153009316282928e+09,5.2671596697128320e+08,0.0000000000000000e+00
1.6991971999222203e+05,-1.3153311199525120e+09,5.2671917729827613e+08,0.0000000000000000e+00
1.6992472013111474e+05,-1.3153613078381977e+09,5.2672238744966024e+08,0.0000000000000000e+00
1.6992972027000750e+05,-1.3153914952853653e+09,5.2672559742544419e+08,0.0000000000000000e+00
1.6993472040890026e+05,-1.3154216822940333e+09,5.2672880722563863e+08,0.0000000000000000e+00
1.6993972054779303e+05,-1.3154518688642180e+09,5.2673201685025322e+08,0.0000000000000000e+00
1.6994472068668573e+05,-1.3154820549959402e+09,5.2673522629929858e+08,0.0000000000000000e+00
1.6994972082557849e+05,-1.3155122406892114e+09,5.2673843557278335e+08,0.0000000000000000e+00
1.6995472096447126e+05,-1.3155424259440510e+09,5.2674164467071754e+08,0.0000000000000000e+00
1.6995972110336399e+05,-1.3155726107604764e+09,5.2674485359311140e+08,0.0000000000000000e+00
1.6996472124225672e+05,-1.3156027951385038e+09,5.2674806233997375e+08,0.0000000000000000e+00
1.6996972138114949e+05,-1.3156329790781517e+09,5.2675127091131580e+08,0.0000000000000000e+00
1.6997472152004225e+05,-1.3156631625794370e+09,5.2675447930714613e+08,0.0000000000000000e+00
1.6997972165893496e+05,-1.3156933456423743e+09,5.2675768752747506e+08,0.0000000000000000e+00
1.6998472179782772e+05,-1.3157235282669837e+09,5.2676089557231230e+08,0.0000000000000000e+00
1.6998972193672048e+05,-1.3157537104532831e+09,5.2676410344166785e+08,0.0000000000000000e+00
1.6999472207561324e+05,-1.3157838922012830e+09,5.2676731113555110e+08,0.0000000000000000e+00
1.6999972221450595e+05,-1.3158140735110068e+09,5.2677051865397185e+08,0.0000000000000000e+00
1.7000472235339871e+05,-1.3158442543824708e+09,5.2677372599694008e+08,0.0000000000000000e+00
1.7000972249229148e+05,-1.3158744348156893e+09,5.2677693316446561e+08,0.0000000000000000e+00
1.7001472263118421e+05,-1.3159046148106804e+09,5.2678014015655792e+08,0.0000000000000000e+00
1.7001972277007694e+05,-1.3159347943674641e+09,5.2678334697322732e+08,0.0000000000000000e+00
1.7002472290896971e+05,-1.3159649734860530e+09,5.2678655361448276e+08,0.0000000000000000e+00
1.7002972304786247e+05,-1.3159951521664670e+09,5.2678976008033472e+08,0.0000000000000000e+00
1.7003472318675517e+05,-1.3160253304087205e+09,5.2679296637079316e+08,0.0000000000000000e+00
1.7003972332564794e+05,-1.3160555082128351e+09,5.2679617248586726e+08,0.0000000000000000e+00
1.7004472346454070e+05,-1.3160856855788224e+09,5.2679937842556649e+08,0.0000000000000000e+00
1.7004972360343346e+05,-1.3161158625067034e+09,5.2680258418990147e+08,0.0000000000000000e+00
1.7005472374232617e+05,-1.3161460389964931e+09,5.2680578977888197e+08,0.0000000000000000e+00
1.7005972388121893e+05,-1.3161762150482097e+09,5.2680899519251680e+08,0.0000000000000000e+00
1.7006472402011169e+05,-1.3162063906618695e+09,5.2681220043081653e+08,0.0000000000000000e+00
1.7006972415900443e+05,-1.3162365658374906e+09,5.2681540549379122e+08,0.0000000000000000e+00
1.7007472429789716e+05,-1.3162667405750866e+09,5.2681861038144946e+08,0.0000000000000000e+00
1.7007972443678993e+05,-1.3162969148746817e+09,5.2682181509380263e+08,0.0000000000000000e+00
1.7008472457568269e+05,-1.3163270887362862e+09,5.2682501963085926e+08,0.0000000000000000e+00
1.7008972471457539e+05,-1.3163572621599169e+09,5.2682822399262899e+08,0.0000000000000000e+00
1.7009472485346816e+05,-1.3163874351455965e+09,5.2683142817912203e+08,0.0000000000000000e+00
1.7009972499236092e+05,-1.3164176076933382e+09,5.2683463219034868e+08,0.0000000000000000e+00
1.7010472513125365e+05,-1.3164477798031576e+09,5.2683783602631766e+08,0.0000000000000000e+00
1.7010972527014639e+05,-1.3164779514750757e+09,5.2684103968703943e+08,0.0000000000000000e+00
1.7011472540903915e+05,-1.3165081227091062e+09,5.2684424317252392e+08,0.0000000000000000e+00
1.7011972554793191e+05,-1.3165382935052657e+09,5.2684744648277968e+08,0.0000000000000000e+00
1.7012472568682462e+05,-1.3165684638635786e+09,5.2685064961781865e+08,0.0000000000000000e+00
1.7012972582571738e+05,-1.3165986337840526e+09,5.2685385257764882e+08,0.0000000000000000e+00
1.7013472596461014e+05,-1.3166288032667074e+09,5.2685705536227942e+08,0.0000000000000000e+00
1.7013972610350291e+05,-1.3166589723115625e+09,5.2686025797172219e+08,0.0000000000000000e+00
1.7014472624239561e+05,-1.3166891409186323e+09,5.2686346040598547e+08,0.0000000000000000e+00
1.7014972638128838e+05,-1.3167193090879376e+09,5.2686666266507971e+08,0.0000000000000000e+00
1.7015472652018114e+05,-1.3167494768194895e+09,5.2686986474901390e+08,0.0000000000000000e+00
1.7015972665907387e+05,-1.3167796441133101e+09,5.2687306665779907e+08,0.0000000000000000e+00
1.7016472679796661e+05,-1.3168098109694140e+09,5.2687626839144343e+08,0.0000000000000000e+00
1.7016972693685937e+05,-1.3168399773878179e+09,5.2687946994995803e+08,0.0000000000000000e+00
1.7017472707575213e+05,-1.3168701433685415e+09,5.2688267133335161e+08,0.0000000000000000e+00
1.7017972721464484e+05,-1.3169003089115987e+09,5.2688587254163486e+08,0.0000000000000000e+00
1.7018472735353760e+05,-1.3169304740170083e+09,5.2688907357481670e+08,0.0000000000000000e+00
1.7018972749243036e+05,-1.3169606386847849e+09,5.2689227443290687e+08,0.0000000000000000e+00
1.7019472763132313e+05,-1.3169908029149477e+09,5.2689547511591589e+08,0.0000000000000000e+00
1.7019972777021583e+05,-1.3170209667075145e+09,5.2689867562385321e+08,0.0000000000000000e+00
1.7020472790910859e+05,-1.3170511300625017e+09,5.2690187595672822e+08,0.0000000000000000e+00
1.7020972804800136e+05,-1.3170812929799254e+09,5.2690507611455107e+08,0.0000000000000000e+00
1.7021472818689409e+05,-1.3171114554598014e+09,5.2690827609733117e+08,0.0000000000000000e+00
1.7021972832578683e+05,-1.3171416175021482e+09,5.2691147590507823e+08,0.0000000000000000e+00
1.7022472846467959e+05,-1.3171717791069860e+09,5.2691467553780276e+08,0.0000000000000000e+00
1.7022972860357235e+05,-1.3172019402743251e+09,5.2691787499551392e+08,0.0000000000000000e+00
1.7023472874246506e+05,-1.3172321010041864e+09,5.2692107427822101e+08,0.0000000000000000e+00
1.7023972888135782e+05,-1.3172622612965899e+09,5.2692427338593477e+08,0.0000000000000000e+00
1.7024472902025058e+05,-1.3172924211515460e+09,5.2692747231866395e+08,0.0000000000000000e+00
1.7024972915914332e+05,-1.3173225805690753e+09,5.2693067107641870e+08,0.0000000000000000e+00
1.7025472929803605e+05,-1.3173527395491920e+09,5.2693386965920871e+08,0.0000000000000000e+00
1.7025972943692881e+05,-1.3173828980919192e+09,5.2693706806704438e+08,0.0000000000000000e+00
1.7026472957582158e+05,-1.3174130561972694e+09,5.2694026629993469e+08,0.0000000000000000e+00
1.7026972971471428e+05,-1.3174432138652596e+09,5.2694346435788894e+08,0.0000000000000000e+00
1.7027472985360704e+05,-1.3174733710959053e+09,5.2694666224091816e+08,0.0000000000000000e+00
1.7027972999249981e+05,-1.3175035278892276e+09,5.2694985994903094e+08,0.0000000000000000e+00
1.7028473013139257e+05,-1.3175336842452431e+09,5.2695305748223805e+08,0.0000000000000000e+00
1.7028973027028528e+05,-1.3175638401639659e+09,5.2695625484054840e+08,0.0000000000000000e+00
1.7029473040917804e+05,-1.3175939956454134e+09,5.2695945202397162e+08,0.0000000000000000e+00
1.7029973054807080e+05,-1.3176241506896031e+09,5.2696264903251767e+08,0.0000000000000000e+00
1.7030473068696354e+05,-1.3176543052965534e+09,5.2696584586619669e+08,0.0000000000000000e+00
1.7030973082585627e+05,-1.3176844594662800e+09,5.2696904252501810e+08,0.0000000000000000e+00
1.7031473096474903e+05,-1.3177146131987975e+09,5.2697223900899106e+08,0.0000000000000000e+00
1.7031973110364180e+05,-1.3177447664941297e+09,5.2697543531812668e+08,0.0000000000000000e+00
1.7032473124253450e+05,-1.3177749193522894e+09,5.2697863145243448e+08,0.0000000000000000e+00
1.7032973138142726e+05,-1.3178050717732911e+09,5.2698182741192216e+08,0.0000000000000000e+00
1.7033473152032003e+05,-1.3178352237571540e+09,5.2698502319660175e+08,0.0000000000000000e+00
1.7033973165921279e+05,-1.3178653753038948e+09,5.2698821880648160e+08,0.0000000000000000e+00
1.7034473179810549e+05,-1.3178955264135318e+09,5.2699141424157238e+08,0.0000000000000000e+00
1.7034973193699826e+05,-1.3179256770860810e+09,5.2699460950188291e+08,0.0000000000000000e+00
1.7035473207589102e+05,-1.3179558273215587e+09,5.2699780458742356e+08,0.0000000000000000e+00
1.7035973221478375e+05,-1.3179859771199820e+09,5.2700099949820352e+08,0.0000000000000000e+00
1.7036473235367649e+05,-1.3180161264813714e+09,5.2700419423423344e+08,0.0000000000000000e+00
1.7036973249256925e+05,-1.3180462754057384e+09,5.2700738879552227e+08,0.0000000000000000e+00
1.7037473263146201e+05,-1.3180764238931036e+09,5.2701058318207961e+08,0.0000000000000000e+00
1.7037973277035472e+05,-1.3181065719434812e+09,5.2701377739391559e+08,0.0000000000000000e+00
1.7038473290924748e+05,-1.3181367195568871e+09,5.2701697143103904e+08,0.0000000000000000e+00
1.7038973304814025e+05,-1.3181668667333457e+09,5.2702016529346150e+08,0.0000000000000000e+00
1.7039473318703298e+05,-1.3181970134728644e+09,5.2702335898119062e+08,0.0000000000000000e+00
1.7039973332592571e+05,-1.3182271597754693e+09,5.2702655249423778e+08,0.0000000000000000e+00
1.7040473346481848e+05,-1.3182573056411726e+09,5.2702974583261251e+08,0.0000000000000000e+00
1.7040973360371124e+05,-1.3182874510699897e+09,5.2703293899632293e+08,0.0000000000000000e+00
1.7041473374260397e+05,-1.3183175960619419e+09,5.2703613198538089e+08,0.0000000000000000e+00
1.7041973388149671e+05,-1.3183477406170397e+09,5.2703932479979438e+08,0.0000000000000000e+00
1.7042473402038947e+05,-1.3183778847353070e+09,5.2704251743957412e+08,0.0000000000000000e+00
1.7042973415928223e+05,-1.3184080284167550e+09,5.2704570990472895e+08,0.0000000000000000e+00
1.7043473429817494e+05,-1.3184381716614044e+09,5.2704890219526923e+08,0.0000000000000000e+00
1.7043973443706770e+05,-1.3184683144692719e+09,5.2705209431120437e+08,0.0000000000000000e+00
1.7044473457596047e+05,-1.3184984568403714e+09,5.2705528625254440e+08,0.0000000000000000e+00
1.7044973471485320e+05,-1.3185285987747259e+09,5.2705847801929957e+08,0.0000000000000000e+00
1.7045473485374593e+05,-1.3185587402723451e+09,5.2706166961147797e+08,0.0000000000000000e+00
1.7045973499263870e+05,-1.3185888813332496e+09,5.2706486102909011e+08,0.0000000000000000e+00
1.7046473513153146e+05,-1.3186190219574580e+09,5.2706805227214682e+08,0.0000000000000000e+00
1.7046973527042416e+05,-1.3186491621449828e+09,5.2707124334065580e+08,0.0000000000000000e+00
1.7047473540931693e+05,-1.3186793018958449e+09,5.2707443423462832e+08,0.0000000000000000e+00
1.7047973554820969e+05,-1.3187094412100594e+09,5.2707762495407313e+08,0.0000000000000000e+00
1.7048473568710245e+05,-1.3187395800876422e+09,5.2708081549900001e+08,0.0000000000000000e+00
1.7048973582599516e+05,-1.3187697185286145e+09,5.2708400586941963e+08,0.0000000000000000e+00
1.7049473596488792e+05,-1.3187998565329900e+09,5.2708719606534076e+08,0.0000000000000000e+00
1.7049973610378068e+05,-1.3188299941007841e+09,5.2709038608677322e+08,0.0000000000000000e+00
1.7050473624267342e+05,-1.3188601312320168e+09,5.2709357593372685e+08,0.0000000000000000e+00
1.7050973638156615e+05,-1.3188902679267025e+09,5.2709676560621101e+08,0.0000000000000000e+00
1.7051473652045892e+05,-1.3189204041848614e+09,5.2709995510423636e+08,0.0000000000000000e+00
