ID,X,Y,Z,VX,VY,VZ,PART,MASS,RHO,RHO_0,P,E,HSML
2637,1.0029238015961647e+05,-1.0420995915567875e+05,9.7898316411541833e+04,1.8401734327750091e+01,1.5748419155469378e+01,-2.1536876423385314e+00,1,1.0051851163000000e+16,9.0964955437000003e+02,9.1700000000000000e+02,1.6499286024000000e+06,2.1260841315000001e+05,2.5000000000000000e+04
2638,1.0895688915967941e+05,-1.1431425215566158e+05,8.2280932141541794e+04,1.9840734697750122e+01,1.7304971935469325e+01,-2.3588320811385310e+00,1,1.0051851163000000e+16,9.0960322730999997e+02,9.1700000000000000e+02,9.8785231692999997e+05,2.1208795793999999e+05,2.5000000000000000e+04
2639,1.0933711015963554e+05,-1.2762268515574932e+05,6.6782569761541847e+04,2.1813554857750205e+01,1.7511938865469347e+01,-2.4825888066385313e+00,1,1.0051851163000000e+16,9.0963693617000001e+02,9.1700000000000000e+02,1.2477806146000000e+06,2.1185061030000000e+05,2.5000000000000000e+04
2640,1.1077091215968132e+05,-1.4134629715573788e+05,4.5483566541541833e+04,2.3768409127750601e+01,1.7906347165469356e+01,-2.6013405187385317e+00,1,1.0051851163000000e+16,9.0965172279000001e+02,9.1700000000000000e+02,1.5245651943999999e+06,2.1219852447999999e+05,2.5000000000000000e+04
2641,1.0045347715973854e+05,-1.4124863415575027e+05,2.7664964441541815e+04,2.3577715067750432e+01,1.6341639315469251e+01,-2.4935815299385311e+00,1,1.0051851163000000e+16,9.0961300784000002e+02,9.1700000000000000e+02,1.5559527807000000e+06,2.1338752257000000e+05,2.5000000000000000e+04
2642,8.8261453159809113e+04,-1.4358083315575123e+05,2.9621319315418368e+03,2.3649979717750284e+01,1.4485254615469330e+01,-2.3538430981385314e+00,1,1.0051851163000000e+16,9.0958922433999999e+02,9.1700000000000000e+02,1.4238119489000000e+06,2.1369737828000000e+05,2.5000000000000000e+04
2643,7.0648242159843445e+04,-1.4872919815564156e+05,-7.4455594084581826e+03,2.4276469157750398e+01,1.1614192115469336e+01,-2.1942541331385312e+00,1,1.0051851163000000e+16,9.0958207949999996e+02,9.1700000000000000e+02,1.3636897150000001e+06,2.1373372289999999e+05,2.5000000000000000e+04
2644,6.3642221159696579e+04,-1.5694436815571785e+05,-2.7700996448458172e+04,2.5427749707750081e+01,1.0676045175469312e+01,-2.1581667941385314e+00,1,1.0051851163000000e+16,9.0958627178999996e+02,9.1700000000000000e+02,1.4493586676000000e+06,2.1385237211000000e+05,2.5000000000000000e+04
2645,4.7202777159690857e+04,-1.6384760115575790e+05,-3.9127553188458172e+04,2.6114670477750224e+01,7.9228762254693947e+00,-2.1336321681385311e+00,1,1.0051851163000000e+16,9.0949450590000004e+02,9.1700000000000000e+02,2.8173359774000000e+05,2.1322045665000001e+05,2.5000000000000000e+04
2646,3.0190791159629822e+04,-1.7122373615574837e+05,-4.4043547848458169e+04,2.7370363017750606e+01,4.9359616854693513e+00,-2.1190028177385312e+00,1,1.0051851163000000e+16,9.0963021229000003e+02,9.1700000000000000e+02,1.8063055093000000e+06,2.1359323618000001e+05,2.5000000000000000e+04
2647,2.9681401596069336e+03,-1.6835956915569305e+05,-5.4013404228458181e+04,2.6526483737750823e+01,2.2673624546939664e-01,-2.0171096041485312e+00,1,1.0051851163000000e+16,9.0954421888000002e+02,9.1700000000000000e+02,9.6568001823000005e+05,2.1370565040000001e+05,2.5000000000000000e+04
2648,-2.0565245840311050e+04,-1.6173528915572166e+05,-6.3364711898458190e+04,2.5325140407750041e+01,-3.5769567845306938e+00,-1.6687587871585312e+00,1,1.0051851163000000e+16,9.0951798216999998e+02,9.1700000000000000e+02,5.4736362618000002e+05,2.1329028390000001e+05,2.5000000000000000e+04
2649,-4.2849287840366364e+04,-1.5086301115572453e+05,-6.7100061288458179e+04,2.3655796817750343e+01,-6.8324417645306994e+00,-1.1743274762465314e+00,1,1.0051851163000000e+16,9.0960448087999998e+02,9.1700000000000000e+02,1.5461291614000001e+06,2.1360292099000001e+05,2.5000000000000000e+04
2650,-6.3858184840202332e+04,-1.4273993715572357e+05,-6.2508714518458175e+04,2.2569707297750028e+01,-9.7713090145306296e+00,-6.3552778671853138e-01,1,1.0051851163000000e+16,9.0952889588999994e+02,9.1700000000000000e+02,9.9141242842000001e+05,2.1421322172000000e+05,2.5000000000000000e+04
2651,-8.5991937840223312e+04,-1.2496489015567303e+05,-7.3421561798458162e+04,1.9382587317750222e+01,-1.3221982764530708e+01,-2.6998448032853140e-01,1,1.0051851163000000e+16,9.0949887472000000e+02,9.1700000000000000e+02,6.6599538856999995e+05,2.1416360487000001e+05,2.5000000000000000e+04
2652,-1.0525041584038734e+05,-1.1365291515564919e+05,-7.1205612588458171e+04,1.7691759907750566e+01,-1.6184733624530622e+01,1.2698245906146854e-01,1,1.0051851163000000e+16,9.0957884313000000e+02,9.1700000000000000e+02,1.7132125717000000e+06,2.1479674304999999e+05,2.5000000000000000e+04
2653,-1.2043340284037590e+05,-9.7795378155708313e+04,-7.0648515588458191e+04,1.5456781877750473e+01,-1.8487107884530701e+01,7.0745127826146859e-01,1,1.0051851163000000e+16,9.0942547291000005e+02,9.1700000000000000e+02,5.6899882435000000e+04,2.1456033043000000e+05,2.5000000000000000e+04
2654,-1.5139502684020996e+05,-6.8164340155720711e+04,-6.1924181458458188e+04,1.0705376307750157e+01,-2.3452460924530669e+01,1.9238032768614686e+00,1,1.0051851163000000e+16,9.0966064356000004e+02,9.1700000000000000e+02,2.3860865808000001e+06,2.1433744542000000e+05,2.5000000000000000e+04
2655,-1.6778244184017181e+05,-1.4599383155703545e+04,-5.8105195368458168e+04,1.7246555377505501e+00,-2.6805460994530677e+01,1.9991139950614685e+00,1,1.0051851163000000e+16,9.0951856200999998e+02,9.1700000000000000e+02,1.3124100962000000e+06,2.1539908918000001e+05,2.5000000000000000e+04
2656,-1.9125157484030724e+05,3.4278982844352722e+04,-5.2832461658458167e+04,-6.0438754322494788e+00,-3.1040536504530678e+01,2.1794430822614688e+00,1,1.0051851163000000e+16,9.0940863079999997e+02,9.1700000000000000e+02,6.6954366063000006e+05,2.1674189442999999e+05,2.5000000000000000e+04
2657,-1.4467137884020805e+05,1.1720521784424782e+05,-5.7562229398458177e+04,-1.9834575872249843e+01,-2.3717947164530756e+01,1.8586384229614688e+00,1,1.0051851163000000e+16,9.0935754090000000e+02,9.1700000000000000e+02,1.0693092254000001e+06,2.1930709895000001e+05,2.5000000000000000e+04
2658,9.8822440159797668e+04,1.8686347684431076e+05,-3.1826373288458184e+04,-3.1763729902249906e+01,1.6626807895469369e+01,3.4042626316146873e-01,1,1.0051851163000000e+16,9.0913701886000001e+02,9.1700000000000000e+02,7.6860160319000005e+05,2.2474966123000000e+05,2.5000000000000000e+04
2659,1.2041164015960693e+05,1.7315742584431171e+05,6.6659142391541798e+04,-2.8605594162249872e+01,1.9534580195469402e+01,-2.3755174038531335e-02,1,1.0051851163000000e+16,9.0916047239000000e+02,9.1700000000000000e+02,4.5864947087000002e+05,2.2322006354999999e+05,2.5000000000000000e+04
2660,-1.0183319584035873e+05,1.2217603584432602e+05,1.2288466681154183e+05,-1.8853995592249703e+01,-1.7889130244530747e+01,2.1827932535614689e+00,1,1.0051851163000000e+16,9.0937156114000004e+02,9.1700000000000000e+02,1.7381579467000000e+05,2.1641948146000001e+05,2.5000000000000000e+04
2661,-9.7223837840318680e+04,3.0390268844246864e+04,1.5434849312154180e+05,-2.9733396922492830e+00,-1.7263325354530707e+01,1.8520261249614685e+00,1,1.0051851163000000e+16,9.0937663826000005e+02,9.1700000000000000e+02,1.4099169819000000e+05,2.1618377434999999e+05,2.5000000000000000e+04
2662,-6.4912506840229034e+04,-2.3870034155726433e+04,1.6445032296154182e+05,6.2183327077500508e+00,-1.2107408834530702e+01,9.4766540626146845e-01,1,1.0051851163000000e+16,9.0943697581000004e+02,9.1700000000000000e+02,3.3309814562999998e+05,2.1500034662999999e+05,2.5000000000000000e+04
2663,-2.4242227840185165e+04,-4.2760841155648232e+04,1.5041812216154183e+05,9.1333374377500149e+00,-5.3234795245306259e+00,1.0708282836146865e-01,1,1.0051851163000000e+16,9.0946626592999996e+02,9.1700000000000000e+02,5.3562375480000000e+05,2.1472944018000001e+05,2.5000000000000000e+04
2664,-5.8515848402976990e+03,-5.4951181155681610e+04,1.4610902191154181e+05,1.1042593007750838e+01,-2.2133473645307049e+00,-3.0387043500853139e-01,1,1.0051851163000000e+16,9.0954917883999997e+02,9.1700000000000000e+02,1.4414999449000000e+06,2.1488627299999999e+05,2.5000000000000000e+04
2665,1.4314728159666061e+04,-7.3308051155686378e+04,1.6009486212154181e+05,1.4261411357750148e+01,9.9107316546940183e-01,-7.6386563461853130e-01,1,1.0051851163000000e+16,9.0946355292999999e+02,9.1700000000000000e+02,3.5457937196999998e+05,2.1430367194000000e+05,2.5000000000000000e+04
2666,5.2162073159694672e+04,-8.4766418155670166e+04,1.3007813450154185e+05,1.5653294557750087e+01,7.5164582154692425e+00,-1.4156921484485314e+00,1,1.0051851163000000e+16,9.0955089715999998e+02,9.1700000000000000e+02,9.7121326760000002e+05,2.1353096161000000e+05,2.5000000000000000e+04
2667,6.5439802159786224e+04,-9.7061525155663490e+04,1.1692413679154182e+05,1.7502701927750422e+01,9.8425277354693890e+00,-1.7131785740785315e+00,1,1.0051851163000000e+16,9.0964863518000004e+02,9.1700000000000000e+02,1.8178258025000000e+06,2.1310089210999999e+05,2.5000000000000000e+04
2668,8.1857056159734726e+04,-1.1256165615570545e+05,1.0423534669154184e+05,1.9843588457750229e+01,1.2651291725469378e+01,-2.0486295236285312e+00,1,1.0051851163000000e+16,9.0962596771000005e+02,9.1700000000000000e+02,1.4582126047000000e+06,2.1274720744000000e+05,2.5000000000000000e+04
2669,9.1333338159799576e+04,-1.2586248915565014e+05,8.5947555621541804e+04,2.1775495247750769e+01,1.4386129775469385e+01,-2.2615789963385313e+00,1,1.0051851163000000e+16,9.0960334187000001e+02,9.1700000000000000e+02,1.1168997449000000e+06,2.1244312317000001e+05,2.5000000000000000e+04
2670,9.3708426159620285e+04,-1.3793790215563774e+05,6.8956776771541801e+04,2.3504533127750619e+01,1.4923032225469342e+01,-2.4214219053385313e+00,1,1.0051851163000000e+16,9.0966945100999999e+02,9.1700000000000000e+02,1.7515600947000000e+06,2.1232442071000001e+05,2.5000000000000000e+04
2671,9.5815494159698486e+04,-1.4845837315571308e+05,5.1568239331541816e+04,2.5008921427750465e+01,1.5443638565469314e+01,-2.5193582343385312e+00,1,1.0051851163000000e+16,9.0955150464999997e+02,9.1700000000000000e+02,7.0071298040000000e+05,2.1276229198000001e+05,2.5000000000000000e+04
2672,8.1488796159744263e+04,-1.4902591415572166e+05,4.0128076951541821e+04,2.4893556137750238e+01,1.3110381915469247e+01,-2.4567591845385310e+00,1,1.0051851163000000e+16,9.0964334709000002e+02,9.1700000000000000e+02,1.6579620378000000e+06,2.1280738464999999e+05,2.5000000000000000e+04
2673,7.6553407159805298e+04,-1.4639434915566444e+05,1.5691456621541816e+04,2.4185505147750519e+01,1.2484717825469374e+01,-2.3227492336385316e+00,1,1.0051851163000000e+16,9.0962689478000004e+02,9.1700000000000000e+02,1.5822258415000001e+06,2.1306526770999999e+05,2.5000000000000000e+04
2674,6.0811925159692764e+04,-1.5873326915574074e+05,4.3162997215418145e+03,2.5862801277750805e+01,9.9560278854693252e+00,-2.3473081324385312e+00,1,1.0051851163000000e+16,9.0963341879999996e+02,9.1700000000000000e+02,2.0339208603999999e+06,2.1413419370999999e+05,2.5000000000000000e+04
2675,4.3859661159753799e+04,-1.6009127315568924e+05,-1.5796004058458173e+04,2.5845429787750618e+01,7.2574755554693411e+00,-2.1691935748385314e+00,1,1.0051851163000000e+16,9.0955359410999995e+02,9.1700000000000000e+02,1.2748979693000000e+06,2.1429779602000001e+05,2.5000000000000000e+04
2676,2.7919703159809113e+04,-1.7356911715567112e+05,-3.3752937758458167e+04,2.7844514137750593e+01,4.6376366254693266e+00,-2.1576360709385316e+00,1,1.0051851163000000e+16,9.0953898634999996e+02,9.1700000000000000e+02,9.1414681073000003e+05,2.1371141297000000e+05,2.5000000000000000e+04
2677,6.4553161597251892e+03,-1.7886004715573788e+05,-3.5552400968458183e+04,2.8551258117749967e+01,1.1221560254692804e+00,-2.0477890245585315e+00,1,1.0051851163000000e+16,9.0956602047000001e+02,9.1700000000000000e+02,1.0716425096000000e+06,2.1337953307999999e+05,2.5000000000000000e+04
2678,-1.9045229840278625e+04,-1.7034451515567303e+05,-4.5691612868458178e+04,2.6871808037750270e+01,-3.4019640745306106e+00,-1.8730749705985312e+00,1,1.0051851163000000e+16,9.0958772606000002e+02,9.1700000000000000e+02,1.2412010556999999e+06,2.1323278586999999e+05,2.5000000000000000e+04
2679,-4.2756654840230942e+04,-1.5968571615564823e+05,-5.2405910788458190e+04,2.5267997647750235e+01,-6.9865413645306944e+00,-1.3654235339185314e+00,1,1.0051851163000000e+16,9.0956282470999997e+02,9.1700000000000000e+02,1.0379079624000000e+06,2.1337677622999999e+05,2.5000000000000000e+04
2680,-7.3675831840276718e+04,-1.4360098315572739e+05,-5.1453949978458171e+04,2.2864662017750561e+01,-1.1116393904530696e+01,-5.4511003954853132e-01,1,1.0051851163000000e+16,9.0952115171000003e+02,9.1700000000000000e+02,8.2528874115999998e+05,2.1397213508000001e+05,2.5000000000000000e+04
2681,-9.0272301840305328e+04,-1.2882881415569782e+05,-5.7268812868458190e+04,2.0407967227750305e+01,-1.3623421414530753e+01,-1.5545985344853142e-01,1,1.0051851163000000e+16,9.0954106214000001e+02,9.1700000000000000e+02,1.1751014475000000e+06,2.1437724247999999e+05,2.5000000000000000e+04
2682,-1.1145926484036446e+05,-1.1467113315570354e+05,-5.3355444728458184e+04,1.8332767737750146e+01,-1.7009106714530731e+01,5.0624112956146861e-01,1,1.0051851163000000e+16,9.0946702619999996e+02,9.1700000000000000e+02,4.6320119686999999e+05,2.1450659831999999e+05,2.5000000000000000e+04
2683,-1.3072021384024620e+05,-9.4808846155643463e+04,-5.3966849768458167e+04,1.5660710167750040e+01,-2.0175647544530761e+01,1.1139614283614685e+00,1,1.0051851163000000e+16,9.0951358172000005e+02,9.1700000000000000e+02,1.1411432893999999e+06,2.1506503750000001e+05,2.5000000000000000e+04
2684,-1.5784928484034538e+05,-7.2063934155702591e+04,-4.8542984808458190e+04,1.2025457247750637e+01,-2.4371377224530647e+01,2.4052554125614689e+00,1,1.0051851163000000e+16,9.0931663185000002e+02,9.1700000000000000e+02,-9.8480344603999995e+05,2.1476317827000000e+05,2.5000000000000000e+04
2685,-1.7181575584030151e+05,-3.1864219155669212e+04,-4.7006161048458191e+04,4.6007606077500895e+00,-2.7241588724530743e+01,2.2646322016614686e+00,1,1.0051851163000000e+16,9.0947246303999998e+02,9.1700000000000000e+02,7.2140517127000005e+05,2.1506921468000000e+05,2.5000000000000000e+04
2686,-2.0080802284026146e+05,2.1724255844354630e+04,-4.0297582448458183e+04,-3.9738554022496828e+00,-3.2640488544530740e+01,2.4678721687614686e+00,1,1.0051851163000000e+16,9.0936786552000001e+02,9.1700000000000000e+02,2.1678610357000001e+04,2.1610191219999999e+05,2.5000000000000000e+04
2687,-1.8523267184019089e+05,8.3871838844299316e+04,-6.3439578438458178e+04,-1.4416095942249740e+01,-3.0115379024530625e+01,2.0015939039614690e+00,1,1.0051851163000000e+16,9.0932605045000003e+02,9.1700000000000000e+02,6.0943024665000003e+03,2.1724869441000000e+05,2.5000000000000000e+04
2688,6.0140291597843170e+03,2.1024423984432220e+05,-5.4552380848458182e+04,-3.5824011772249833e+01,1.1193772554693169e+00,1.1993529531614688e+00,1,1.0051851163000000e+16,9.0929386308000005e+02,9.1700000000000000e+02,4.3010553619999997e+05,2.1934327267999999e+05,2.5000000000000000e+04
2689,2.5771609159708023e+04,-8.2106509155750275e+04,-1.7756095595545816e+05,1.2278059357749953e+01,5.3684280254693704e+00,-7.1954678385853144e-01,1,1.0051851163000000e+16,9.0122494499000004e+02,9.1700000000000000e+02,4.6342279729000002e+07,5.8093548624999996e+05,2.5000000000000000e+04
2690,7.2543098159790039e+04,-1.4010284815573692e+05,8.2629994861541840e+04,2.4021888927750297e+01,1.1297649725469341e+01,-2.2604951673385312e+00,1,1.0051851163000000e+16,9.0960658378999995e+02,9.1700000000000000e+02,1.2662990292000000e+06,2.1276582044000001e+05,2.5000000000000000e+04
2691,7.2889980159759521e+04,-1.5274552015566826e+05,6.5643075041541830e+04,2.5855890947750595e+01,1.1515140225469281e+01,-2.3973420877385312e+00,1,1.0051851163000000e+16,9.0960033214999999e+02,9.1700000000000000e+02,1.1604220145000000e+06,2.1264965801000001e+05,2.5000000000000000e+04
2692,6.9384384159803391e+04,-1.5437662815570831e+05,5.3575395691541838e+04,2.5976655267750175e+01,1.1031283075469332e+01,-2.3733032082385312e+00,1,1.0051851163000000e+16,9.0965258274999997e+02,9.1700000000000000e+02,1.6181684509000001e+06,2.1243401701000001e+05,2.5000000000000000e+04
2693,5.9885944159746170e+04,-1.5051621615564823e+05,2.9441085911541828e+04,2.5055729887750203e+01,9.5904003054693021e+00,-2.2273832673385314e+00,1,1.0051851163000000e+16,9.0960854964999999e+02,9.1700000000000000e+02,1.3920749280999999e+06,2.1305922111000001e+05,2.5000000000000000e+04
2694,5.1429336159706116e+04,-1.6215424115574360e+05,1.8848433911541826e+04,2.6669900957750542e+01,8.3222083054693030e+00,-2.2584244250385312e+00,1,1.0051851163000000e+16,9.0957432542000004e+02,9.1700000000000000e+02,1.3965836532000001e+06,2.1404578263000000e+05,2.5000000000000000e+04
2695,3.8684121159791946e+04,-1.6391886015570164e+05,4.9761323315417976e+03,2.6721061237750291e+01,6.3110550054692567e+00,-2.2315323776385316e+00,1,1.0051851163000000e+16,9.0960961753000004e+02,9.1700000000000000e+02,1.4626869383000000e+06,2.1322495902000001e+05,2.5000000000000000e+04
2696,2.1061888159751892e+04,-1.6889694215571880e+05,-1.3725225768458185e+04,2.7229658747750364e+01,3.4490073054693084e+00,-2.1211188283385312e+00,1,1.0051851163000000e+16,9.0957706549000000e+02,9.1700000000000000e+02,1.4925314114999999e+06,2.1423432036000001e+05,2.5000000000000000e+04
2697,6.6147415971755981e+02,-1.7719989415574074e+05,-2.7265782978458185e+04,2.8233927887750724e+01,9.8573755469374191e-02,-2.0934324919885312e+00,1,1.0051851163000000e+16,9.0959257080999998e+02,9.1700000000000000e+02,1.3057491435000000e+06,2.1327419738999999e+05,2.5000000000000000e+04
2698,-2.3830929840326309e+04,-1.7497960215568542e+05,-3.1525287038458191e+04,2.7738822907750546e+01,-4.0651745445306915e+00,-1.8648444545585314e+00,1,1.0051851163000000e+16,9.0956711261999999e+02,9.1700000000000000e+02,1.0252335642000000e+06,2.1321954045000000e+05,2.5000000000000000e+04
2699,-5.2030398840188980e+04,-1.5962502915573120e+05,-3.9944375478458183e+04,2.5317448017750394e+01,-8.4324538645306575e+00,-1.2948550646285313e+00,1,1.0051851163000000e+16,9.0966004712999995e+02,9.1700000000000000e+02,1.9606397847000000e+06,2.1317274747999999e+05,2.5000000000000000e+04
2700,-7.3431498840332031e+04,-1.5261695715570450e+05,-3.5956998558458174e+04,2.4563194657750500e+01,-1.1336746104530675e+01,-5.8685104510853137e-01,1,1.0051851163000000e+16,9.0958615005000001e+02,9.1700000000000000e+02,1.3338357061999999e+06,2.1353494725999999e+05,2.5000000000000000e+04
2701,-9.7024773840188980e+04,-1.3239475115573406e+05,-4.2096335498458182e+04,2.1259156477750366e+01,-1.4845799954530662e+01,1.6152634461468640e-02,1,1.0051851163000000e+16,9.0962191438000002e+02,9.1700000000000000e+02,1.9960554415000000e+06,2.1435647041000001e+05,2.5000000000000000e+04
2702,-1.1527275584030151e+05,-1.1829426915574074e+05,-3.8620146738458163e+04,1.9261491177750031e+01,-1.7690488854530599e+01,6.2004442496146872e-01,1,1.0051851163000000e+16,9.0955920858000002e+02,9.1700000000000000e+02,1.2521065037000000e+06,2.1407469078999999e+05,2.5000000000000000e+04
2703,-1.2981847584033012e+05,-1.0362741115570068e+05,-3.9045534108458174e+04,1.6894710787750228e+01,-2.0053075084530633e+01,1.7794595807614686e+00,1,1.0051851163000000e+16,9.0965033472000005e+02,9.1700000000000000e+02,2.4751423270000000e+06,2.1487825010000000e+05,2.5000000000000000e+04
2704,-1.5595856984019279e+05,-7.8023639155745506e+04,-4.0510562198458181e+04,1.3284735997750431e+01,-2.3865854334530695e+01,2.3431817116614688e+00,1,1.0051851163000000e+16,9.0936958337999999e+02,9.1700000000000000e+02,-5.3720088078999997e+05,2.1450011989000000e+05,2.5000000000000000e+04
2705,-1.7938402084016800e+05,-2.9531270155668259e+04,-3.1803621238458174e+04,4.4500071277507232e+00,-2.8795952534530670e+01,2.4598312140614684e+00,1,1.0051851163000000e+16,9.0955126941000003e+02,9.1700000000000000e+02,1.4051660526000001e+06,2.1472583598000000e+05,2.5000000000000000e+04
2706,-2.0022971884036064e+05,1.4235201844334602e+04,-3.5355281148458191e+04,-2.6821578922499612e+00,-3.2474757644530655e+01,2.4940284455614687e+00,1,1.0051851163000000e+16,9.0940218904000005e+02,9.1700000000000000e+02,2.6523592726999999e+05,2.1580181912000000e+05,2.5000000000000000e+04
2707,-1.8412945584034920e+05,9.2680656844258308e+04,-5.6202367768458178e+04,-1.5861285882249831e+01,-3.0044223754530663e+01,2.0351633458614682e+00,1,1.0051851163000000e+16,9.0934247054000002e+02,9.1700000000000000e+02,-1.3988105377999999e+05,2.1637571380000000e+05,2.5000000000000000e+04
2708,2.2945011596679688e+03,2.1133132484436035e+05,-4.4796570028458169e+04,-3.5952248652249182e+01,4.3188548546925176e-01,1.2425920400614687e+00,1,1.0051851163000000e+16,9.0922389229999999e+02,9.1700000000000000e+02,5.0355488017000002e+05,2.2153932513000001e+05,2.5000000000000000e+04
2709,1.5025790615963936e+05,2.2484098844289780e+04,-1.4544473958458169e+04,-4.2606252022496847e+00,2.4932225435469377e+01,-1.2953887662385313e+00,1,1.0051851163000000e+16,9.0796963539000001e+02,9.1700000000000000e+02,9.1445494079999998e+06,2.8138874213999999e+05,2.5000000000000000e+04
2710,6.0456987159729004e+04,1.9486078584432602e+05,5.7668089901541825e+04,-3.2405995272249129e+01,9.4615034554693693e+00,7.3445147956146872e-01,1,1.0051851163000000e+16,9.0922919033000005e+02,9.1700000000000000e+02,6.2541583131000004e+05,2.2172725388999999e+05,2.5000000000000000e+04
2711,-1.0708401584029198e+05,1.3024956784427166e+05,1.1020411853154184e+05,-2.0361160232249858e+01,-1.8725768284530659e+01,2.2433280834614688e+00,1,1.0051851163000000e+16,9.0935556423000003e+02,9.1700000000000000e+02,3.3386136800999998e+05,2.1731952137999999e+05,2.5000000000000000e+04
2712,-1.0379463284015656e+05,3.3351134844303131e+04,1.5452629110154184e+05,-3.4386752022492146e+00,-1.8367076414530743e+01,1.9717646169614687e+00,1,1.0051851163000000e+16,9.0938283922000005e+02,9.1700000000000000e+02,2.1356094023000001e+05,2.1620893888000000e+05,2.5000000000000000e+04
2713,-8.0269574840307236e+04,-2.2672149155735970e+04,1.4234895452154183e+05,5.7347319977507141e+00,-1.4411052764530609e+01,1.1622450435614688e+00,1,1.0051851163000000e+16,9.0945815712000001e+02,9.1700000000000000e+02,9.0319516766000004e+05,2.1598145652000001e+05,2.5000000000000000e+04
2714,-4.4773495840311050e+04,-4.8741337155699730e+04,1.4931287577154185e+05,1.0120611497750360e+01,-8.6704209945306729e+00,3.8546662896146855e-01,1,1.0051851163000000e+16,9.0954541461999997e+02,9.1700000000000000e+02,1.4596084013000000e+06,2.1504371792000000e+05,2.5000000000000000e+04
2715,-7.1439018402099609e+03,-7.3007970155715942e+04,1.3912274670154182e+05,1.3918626487750771e+01,-2.3776285945306199e+00,-4.8733534343853135e-01,1,1.0051851163000000e+16,9.0949903288999997e+02,9.1700000000000000e+02,9.4902547748000000e+05,2.1494538909000001e+05,2.5000000000000000e+04
2716,2.6765995159626007e+04,-8.1802307155728340e+04,1.4036703508154181e+05,1.5372263557750557e+01,3.2368317154692932e+00,-1.0282130776325313e+00,1,1.0051851163000000e+16,9.0956447395999999e+02,9.1700000000000000e+02,1.3679427248000000e+06,2.1424660824999999e+05,2.5000000000000000e+04
2717,4.1955777159690857e+04,-1.0057838615572453e+05,1.2453968221154180e+05,1.8217511807750270e+01,5.8674721354692565e+00,-1.4468930800185313e+00,1,1.0051851163000000e+16,9.0958886630999996e+02,9.1700000000000000e+02,1.4654519276000001e+06,2.1382323212999999e+05,2.5000000000000000e+04
2718,5.8056801159620285e+04,-1.1246574915575981e+05,1.1129500328154181e+05,1.9942845987750843e+01,8.6306858954693553e+00,-1.7598615974085314e+00,1,1.0051851163000000e+16,9.0957747234999999e+02,9.1700000000000000e+02,1.1402218385000001e+06,2.1324411423000001e+05,2.5000000000000000e+04
2719,6.5640240159749985e+04,-1.2841434715569019e+05,9.8005548491541820e+04,2.2365643837750213e+01,1.0014435885469311e+01,-2.0289182205185314e+00,1,1.0051851163000000e+16,9.0962201817000005e+02,9.1700000000000000e+02,1.4591029410999999e+06,2.1286208272000001e+05,2.5000000000000000e+04
2720,4.2251062159776688e+04,-1.6939274715566635e+05,3.8495402981541818e+04,2.8162385907749922e+01,6.6658670754692366e+00,-2.3190935322385311e+00,1,1.0051851163000000e+16,9.0955103430999998e+02,9.1700000000000000e+02,9.6704523930999998e+05,2.1351548071999999e+05,2.5000000000000000e+04
2721,2.2334304159641266e+04,-1.6654535015571117e+05,1.8606409361541795e+04,2.7265611107750374e+01,3.5596779154692513e+00,-2.1717711326385314e+00,1,1.0051851163000000e+16,9.0957832830999996e+02,9.1700000000000000e+02,1.3102949116000000e+06,2.1369216722000000e+05,2.5000000000000000e+04
2722,1.1632953159809113e+04,-1.6623791915571690e+05,6.0475910215417971e+03,2.6990106957749958e+01,1.7654578754693375e+00,-2.0520582228985313e+00,1,1.0051851163000000e+16,9.0968216316999997e+02,9.1700000000000000e+02,2.2055179918000000e+06,2.1322340057999999e+05,2.5000000000000000e+04
2723,4.4136015963554382e+02,-1.6405292215573788e+05,-1.0018888168458187e+04,2.6448097187750136e+01,-5.4911824530677222e-02,-1.9415230071485312e+00,1,1.0051851163000000e+16,9.0961976754000000e+02,9.1700000000000000e+02,1.4763811357000000e+06,2.1297412531000000e+05,2.5000000000000000e+04
2724,-2.4638613840341568e+04,-1.7426566715574265e+05,-1.8894538778458169e+04,2.7840283797750089e+01,-4.2515692045307105e+00,-1.9134189610085315e+00,1,1.0051851163000000e+16,9.0957439980000004e+02,9.1700000000000000e+02,1.1154942786999999e+06,2.1326287130999999e+05,2.5000000000000000e+04
2725,-4.8633639840364456e+04,-1.7099062315571308e+05,-2.4554340158458188e+04,2.7295327927750805e+01,-7.9826854645306184e+00,-1.4829036720785314e+00,1,1.0051851163000000e+16,9.0958320031000005e+02,9.1700000000000000e+02,1.1354983480000000e+06,2.1306798139000000e+05,2.5000000000000000e+04
2726,-7.3259820840358734e+04,-1.5875744015574455e+05,-2.1464155028458190e+04,2.5617292907750198e+01,-1.1645345974530642e+01,-7.9531144776853135e-01,1,1.0051851163000000e+16,9.0940722096000002e+02,9.1700000000000000e+02,-5.4535256432000000e+05,2.1340648483999999e+05,2.5000000000000000e+04
2727,-9.5101947840213776e+04,-1.4169457015573978e+05,-3.0429568648458167e+04,2.2832491237750219e+01,-1.4524228974530729e+01,7.4095926661468692e-02,1,1.0051851163000000e+16,9.0947538996000003e+02,9.1700000000000000e+02,2.6421522528999997e+05,2.1371577270999999e+05,2.5000000000000000e+04
